
transaction_id;transaction_date;transaction_time;transaction_qty;store_id;product_id;;;
27010;17/02/2023;12:38:47;1;5;14;;;
27011;17/02/2023;12:43:04;1;5;12;;;
27012;17/02/2023;12:50:44;1;5;11;;;
27013;17/02/2023;12:50:44;1;5;16;;;
27014;17/02/2023;12:50:44;1;5;14;;;
27015;17/02/2023;12:50:57;1;8;13;;;
27016;17/02/2023;12:51:41;1;5;11;;;
27017;17/02/2023;12:54:28;2;3;11;;;
27018;17/02/2023;13:00:25;1;8;11;;;
27019;17/02/2023;13:06:39;1;8;12;;;
27020;17/02/2023;13:09:15;1;8;12;;;
27021;17/02/2023;13:09:24;2;3;11;;;
27022;17/02/2023;13:16:12;2;3;11;;;
27023;17/02/2023;13:16:12;1;3;14;;;
27024;17/02/2023;13:18:06;1;5;13;;;
27025;17/02/2023;13:18:52;1;3;11;;;
27026;17/02/2023;13:19:33;1;3;11;;;
27027;17/02/2023;13:19:33;1;3;14;;;
27028;17/02/2023;13:20:06;2;8;11;;;
27029;17/02/2023;13:20:06;1;8;18;;;
27030;17/02/2023;13:26:01;1;3;12;;;
27031;17/02/2023;13:26:40;1;5;11;;;
27032;17/02/2023;13:26:40;1;5;16;;;
27033;17/02/2023;13:32:51;2;3;12;;;
27034;17/02/2023;13:32:51;1;3;14;;;
27035;17/02/2023;13:43:59;1;3;12;;;
27036;17/02/2023;13:43:59;1;3;19;;;
27037;17/02/2023;13:44:54;1;8;12;;;
27038;17/02/2023;13:45:12;1;8;13;;;
27039;17/02/2023;13:45:38;2;8;12;;;
27040;17/02/2023;13:46:47;1;3;12;;;
27041;17/02/2023;13:48:17;2;5;12;;;
27042;17/02/2023;13:51:11;2;5;11;;;
27043;17/02/2023;13:57:04;1;3;12;;;
27044;17/02/2023;13:57:04;1;3;14;;;
27045;17/02/2023;14:04:26;1;5;11;;;
27046;17/02/2023;14:04:27;1;5;12;;;
27047;17/02/2023;14:07:51;2;8;12;;;
27048;17/02/2023;14:11:39;1;3;12;;;
27049;17/02/2023;14:15:54;1;8;12;;;
27050;17/02/2023;14:25:48;1;8;11;;;
27051;17/02/2023;14:25:48;1;8;16;;;
27052;17/02/2023;14:34:13;2;3;12;;;
27053;17/02/2023;14:39:07;1;5;11;;;
27054;17/02/2023;14:42:28;2;3;11;;;
27055;17/02/2023;14:43:31;1;3;12;;;
27056;17/02/2023;14:43:31;1;3;14;;;
27057;17/02/2023;14:45:15;1;5;11;;;
27058;17/02/2023;14:45:55;2;8;11;;;
27059;17/02/2023;14:51:59;2;3;13;;;
27060;17/02/2023;14:51:59;1;3;14;;;
27061;17/02/2023;14:54:29;1;5;12;;;
27062;17/02/2023;14:54:29;1;5;14;;;
27063;17/02/2023;15:02:24;1;5;11;;;
27064;17/02/2023;15:03:09;1;8;11;;;
27065;17/02/2023;15:03:11;1;8;11;;;
27066;17/02/2023;15:16:54;2;3;11;;;
27067;17/02/2023;15:16:54;1;3;19;;;
27068;17/02/2023;15:30:20;2;8;11;;;
27069;17/02/2023;15:30:42;2;8;13;;;
27070;17/02/2023;15:31:27;1;3;12;;;
27071;17/02/2023;15:36:05;2;5;11;;;
27072;17/02/2023;15:36:05;2;5;16;;;
27073;17/02/2023;15:39:57;2;3;11;;;
27074;17/02/2023;15:39:57;1;3;14;;;
27075;17/02/2023;15:42:01;2;3;11;;;
27076;17/02/2023;15:44:34;1;5;11;;;
27077;17/02/2023;15:45:30;1;8;11;;;
27078;17/02/2023;15:47:42;2;5;12;;;
27079;17/02/2023;15:48:43;1;5;13;;;
27080;17/02/2023;15:51:40;1;5;11;;;
27081;17/02/2023;15:51:40;2;5;16;;;
27082;17/02/2023;15:52:24;1;5;11;;;
27083;17/02/2023;15:58:11;1;3;11;;;
27084;17/02/2023;15:58:56;2;8;11;;;
27085;17/02/2023;16:02:07;2;3;11;;;
27086;17/02/2023;16:02:07;2;3;16;;;
27087;17/02/2023;16:05:04;2;5;11;;;
27088;17/02/2023;16:05:04;1;5;14;;;
27089;17/02/2023;16:05:55;1;5;11;;;
27090;17/02/2023;16:05:55;1;5;16;;;
27091;17/02/2023;16:09:59;1;3;11;;;
27092;17/02/2023;16:09:59;1;3;14;;;
27093;17/02/2023;16:15:32;1;3;11;;;
27094;17/02/2023;16:15:32;1;3;14;;;
27095;17/02/2023;16:16:37;1;5;11;;;
27096;17/02/2023;16:16:59;2;8;12;;;
27097;17/02/2023;16:19:36;1;3;12;;;
27098;17/02/2023;16:20:14;2;8;11;;;
27099;17/02/2023;16:21:32;2;5;12;;;
27100;17/02/2023;16:26:19;2;3;11;;;
27101;17/02/2023;16:26:24;1;8;13;;;
27102;17/02/2023;16:26:33;2;3;11;;;
27103;17/02/2023;16:32:26;1;8;11;;;
27104;17/02/2023;16:35:54;1;3;12;;;
27105;17/02/2023;16:39:52;2;3;11;;;
27106;17/02/2023;16:43:45;2;8;12;;;
27107;17/02/2023;16:49:27;1;8;11;;;
27108;17/02/2023;16:49:46;1;5;11;;;
27109;17/02/2023;16:49:46;1;5;16;;;
27110;17/02/2023;16:55:15;1;5;12;;;
27111;17/02/2023;16:55:29;2;5;11;;;
27112;17/02/2023;16:55:51;1;8;12;;;
27113;17/02/2023;17:04:04;2;3;12;;;
27114;17/02/2023;17:11:10;1;5;11;;;
27115;17/02/2023;17:11:10;2;5;16;;;
27116;17/02/2023;17:12:14;1;5;11;;;
27117;17/02/2023;17:19:18;2;8;11;;;
27118;17/02/2023;17:24:31;2;5;12;;;
27119;17/02/2023;17:24:31;1;5;14;;;
27120;17/02/2023;17:26:06;2;3;12;;;
27121;17/02/2023;17:30:32;1;3;12;;;
27122;17/02/2023;17:30:32;1;3;14;;;
27123;17/02/2023;17:32:02;1;5;12;;;
27124;17/02/2023;17:32:43;1;5;12;;;
27125;17/02/2023;17:32:43;1;5;14;;;
27126;17/02/2023;17:34:44;2;3;11;;;
27127;17/02/2023;17:34:44;1;3;14;;;
27128;17/02/2023;17:34:44;1;3;19;;;
27129;17/02/2023;17:36:26;1;3;12;;;
27130;17/02/2023;17:36:26;1;3;14;;;
27131;17/02/2023;17:38:32;1;3;11;;;
27132;17/02/2023;17:38:32;1;3;14;;;
27133;17/02/2023;17:39:27;1;8;13;;;
27134;17/02/2023;17:40:04;2;8;11;;;
27135;17/02/2023;17:41:29;1;8;11;;;
27136;17/02/2023;17:41:42;1;8;11;;;
27137;17/02/2023;17:41:42;1;8;14;;;
27138;17/02/2023;17:44:09;1;3;11;;;
27139;17/02/2023;17:44:15;2;3;12;;;
27140;17/02/2023;17:44:40;2;3;13;;;
27141;17/02/2023;17:44:40;1;3;14;;;
27142;17/02/2023;17:44:50;1;3;12;;;
27143;17/02/2023;17:50:15;2;3;12;;;
27144;17/02/2023;17:52:34;1;5;11;;;
27145;17/02/2023;17:52:34;1;5;14;;;
27146;17/02/2023;17:54:58;1;8;12;;;
27147;17/02/2023;18:03:50;1;8;11;;;
27148;17/02/2023;18:03:50;2;8;16;;;
27149;17/02/2023;18:08:24;2;3;12;;;
27150;17/02/2023;18:12:27;2;5;13;;;
27151;17/02/2023;18:13:50;1;5;12;;;
27152;17/02/2023;18:17:54;1;3;12;;;
27153;17/02/2023;18:24:43;1;8;11;;;
27154;17/02/2023;18:24:43;1;8;14;;;
27155;17/02/2023;18:25:30;2;5;11;;;
27156;17/02/2023;18:30:16;1;3;12;;;
27157;17/02/2023;18:37:16;2;3;11;;;
27158;17/02/2023;18:37:37;1;8;12;;;
27159;17/02/2023;18:37:59;1;3;11;;;
27160;17/02/2023;18:37:59;1;3;14;;;
27161;17/02/2023;18:41:53;2;3;11;;;
27162;17/02/2023;18:57:41;1;3;13;;;
27163;17/02/2023;18:58:49;2;8;11;;;
27164;17/02/2023;19:00:55;1;8;11;;;
27165;17/02/2023;19:09:58;2;3;11;;;
27166;17/02/2023;19:17:39;2;3;11;;;
27167;17/02/2023;19:19:01;2;8;11;;;
27168;17/02/2023;19:34:12;1;8;12;;;
27169;17/02/2023;19:37:11;2;8;12;;;
27170;17/02/2023;19:53:53;1;3;12;;;
27171;18/02/2023;6:06:28;2;5;12;;;
27172;18/02/2023;6:07:19;1;5;13;;;
27173;18/02/2023;6:15:57;1;5;12;;;
27174;18/02/2023;6:25:54;1;5;11;;;
27175;18/02/2023;6:29:38;2;5;12;;;
27176;18/02/2023;6:29:38;1;5;14;;;
27177;18/02/2023;6:31:38;2;5;11;;;
27178;18/02/2023;6:39:53;2;5;12;;;
27179;18/02/2023;6:40:11;1;8;12;;;
27180;18/02/2023;6:43:23;1;8;11;;;
27181;18/02/2023;6:43:23;1;8;16;;;
27182;18/02/2023;6:43:23;1;8;14;;;
27183;18/02/2023;6:43:30;1;5;12;;;
27184;18/02/2023;6:45:04;2;5;11;;;
27185;18/02/2023;6:45:04;1;5;15;;;
27186;18/02/2023;6:48:02;2;8;11;;;
27187;18/02/2023;6:48:20;1;8;11;;;
27188;18/02/2023;6:48:20;1;8;18;;;
27189;18/02/2023;6:48:24;1;5;11;;;
27190;18/02/2023;6:48:24;1;5;19;;;
27191;18/02/2023;6:49:22;1;8;11;;;
27192;18/02/2023;6:50:13;2;8;12;;;
27193;18/02/2023;6:50:13;1;8;14;;;
27194;18/02/2023;6:51:51;2;5;12;;;
27195;18/02/2023;6:55:26;2;8;11;;;
27196;18/02/2023;6:59:07;2;8;12;;;
27197;18/02/2023;6:59:07;1;8;14;;;
27198;18/02/2023;6:59:11;1;5;11;;;
27199;18/02/2023;6:59:11;1;5;17;;;
27200;18/02/2023;7:01:03;1;5;12;;;
27201;18/02/2023;7:01:03;1;5;14;;;
27202;18/02/2023;7:04:49;2;3;12;;;
27203;18/02/2023;7:05:37;1;8;12;;;
27204;18/02/2023;7:07:03;1;3;11;;;
27205;18/02/2023;7:07:40;2;3;12;;;
27206;18/02/2023;7:07:40;1;3;14;;;
27207;18/02/2023;7:08:14;1;5;11;;;
27208;18/02/2023;7:08:14;1;5;18;;;
27209;18/02/2023;7:09:16;1;5;11;;;
27210;18/02/2023;7:09:23;1;8;11;;;
27211;18/02/2023;7:09:23;2;8;16;;;
27212;18/02/2023;7:10:07;1;8;11;;;
27213;18/02/2023;7:10:07;2;8;16;;;
27214;18/02/2023;7:11:19;2;8;12;;;
27215;18/02/2023;7:12:38;1;5;11;;;
27216;18/02/2023;7:15:55;1;8;11;;;
27217;18/02/2023;7:16:38;1;5;11;;;
27218;18/02/2023;7:18:16;1;8;11;;;
27219;18/02/2023;7:18:18;1;3;12;;;
27220;18/02/2023;7:19:54;1;8;11;;;
27221;18/02/2023;7:21:12;2;8;11;;;
27222;18/02/2023;7:22:17;2;5;11;;;
27223;18/02/2023;7:22:22;2;3;11;;;
27224;18/02/2023;7:22:22;1;3;14;;;
27225;18/02/2023;7:22:30;2;5;12;;;
27226;18/02/2023;7:24:41;2;8;12;;;
27227;18/02/2023;7:24:41;1;8;14;;;
27228;18/02/2023;7:25:11;1;8;12;;;
27229;18/02/2023;7:25:11;1;8;14;;;
27230;18/02/2023;7:26:21;2;3;11;;;
27231;18/02/2023;7:26:36;1;5;11;;;
27232;18/02/2023;7:26:36;2;5;16;;;
27233;18/02/2023;7:26:36;1;5;14;;;
27234;18/02/2023;7:26:41;2;3;12;;;
27235;18/02/2023;7:27:07;1;8;12;;;
27236;18/02/2023;7:27:07;1;8;17;;;
27237;18/02/2023;7:28:16;2;3;11;;;
27238;18/02/2023;7:29:36;1;8;12;;;
27239;18/02/2023;7:29:36;1;8;14;;;
27240;18/02/2023;7:29:48;1;8;11;;;
27241;18/02/2023;7:32:12;1;5;11;;;
27242;18/02/2023;7:32:12;2;5;16;;;
27243;18/02/2023;7:32:25;1;3;11;;;
27244;18/02/2023;7:35:03;2;3;11;;;
27245;18/02/2023;7:37:19;1;8;12;;;
27246;18/02/2023;7:37:19;1;8;14;;;
27247;18/02/2023;7:37:22;1;8;13;;;
27248;18/02/2023;7:37:59;1;8;11;;;
27249;18/02/2023;7:37:59;1;8;14;;;
27250;18/02/2023;7:38:27;2;3;13;;;
27251;18/02/2023;7:39:01;2;3;12;;;
27252;18/02/2023;7:39:38;1;5;12;;;
27253;18/02/2023;7:39:38;1;5;14;;;
27254;18/02/2023;7:39:43;1;8;11;;;
27255;18/02/2023;7:40:30;2;3;11;;;
27256;18/02/2023;7:40:30;1;3;16;;;
27257;18/02/2023;7:40:30;1;3;14;;;
27258;18/02/2023;7:40:56;2;3;12;;;
27259;18/02/2023;7:41:04;1;3;12;;;
27260;18/02/2023;7:41:37;2;8;13;;;
27261;18/02/2023;7:41:48;2;3;13;;;
27262;18/02/2023;7:42:14;2;8;11;;;
27263;18/02/2023;7:42:19;2;5;11;;;
27264;18/02/2023;7:43:32;1;5;11;;;
27265;18/02/2023;7:43:58;1;5;11;;;
27266;18/02/2023;7:44:38;2;3;11;;;
27267;18/02/2023;7:44:38;1;3;14;;;
27268;18/02/2023;7:44:42;1;8;13;;;
27269;18/02/2023;7:47:14;2;3;11;;;
27270;18/02/2023;7:47:14;1;3;16;;;
27271;18/02/2023;7:47:31;1;8;11;;;
27272;18/02/2023;7:52:00;2;3;13;;;
27273;18/02/2023;7:52:00;1;3;14;;;
27274;18/02/2023;7:52:05;2;5;11;;;
27275;18/02/2023;7:52:22;2;5;12;;;
27276;18/02/2023;7:52:46;1;3;12;;;
27277;18/02/2023;7:52:46;1;3;17;;;
27278;18/02/2023;7:53:30;1;5;11;;;
27279;18/02/2023;7:53:50;2;5;12;;;
27280;18/02/2023;7:54:04;2;8;11;;;
27281;18/02/2023;7:54:05;2;3;11;;;
27282;18/02/2023;7:54:05;2;3;16;;;
27283;18/02/2023;7:54:08;2;3;11;;;
27284;18/02/2023;7:54:57;1;3;12;;;
27285;18/02/2023;7:54:57;1;3;14;;;
27286;18/02/2023;7:54:58;2;3;12;;;
27287;18/02/2023;7:57:31;2;8;11;;;
27288;18/02/2023;7:57:31;1;8;14;;;
27289;18/02/2023;7:57:48;2;5;13;;;
27290;18/02/2023;7:57:48;1;5;14;;;
27291;18/02/2023;7:58:08;2;8;12;;;
27292;18/02/2023;7:58:39;2;5;12;;;
27293;18/02/2023;7:58:48;2;8;12;;;
27294;18/02/2023;7:58:48;1;8;14;;;
27295;18/02/2023;7:59:27;1;5;11;;;
27296;18/02/2023;7:59:27;1;5;16;;;
27297;18/02/2023;8:00:51;1;8;11;;;
27298;18/02/2023;8:00:51;1;8;18;;;
27299;18/02/2023;8:01:19;1;8;12;;;
27300;18/02/2023;8:01:19;1;8;14;;;
27301;18/02/2023;8:01:48;1;8;12;;;
27302;18/02/2023;8:01:48;1;8;19;;;
27303;18/02/2023;8:02:31;2;8;11;;;
27304;18/02/2023;8:02:31;2;8;16;;;
27305;18/02/2023;8:04:30;1;8;11;;;
27306;18/02/2023;8:04:30;2;8;16;;;
27307;18/02/2023;8:06:10;1;8;12;;;
27308;18/02/2023;8:06:10;1;8;14;;;
27309;18/02/2023;8:07:20;2;8;11;;;
27310;18/02/2023;8:07:47;2;3;11;;;
27311;18/02/2023;8:07:54;2;3;11;;;
27312;18/02/2023;8:10:24;2;8;12;;;
27313;18/02/2023;8:10:24;1;8;18;;;
27314;18/02/2023;8:11:13;1;3;11;;;
27315;18/02/2023;8:11:13;1;3;14;;;
27316;18/02/2023;8:11:22;2;3;13;;;
27317;18/02/2023;8:11:54;1;3;11;;;
27318;18/02/2023;8:11:54;1;3;14;;;
27319;18/02/2023;8:13:53;1;8;13;;;
27320;18/02/2023;8:14:03;2;8;13;;;
27321;18/02/2023;8:14:05;2;3;11;;;
27322;18/02/2023;8:15:16;2;8;11;;;
27323;18/02/2023;8:15:16;1;8;14;;;
27324;18/02/2023;8:15:26;1;5;13;;;
27325;18/02/2023;8:15:34;1;3;11;;;
27326;18/02/2023;8:16:10;1;5;11;;;
27327;18/02/2023;8:16:36;1;3;11;;;
27328;18/02/2023;8:16:50;1;5;12;;;
27329;18/02/2023;8:16:50;1;5;14;;;
27330;18/02/2023;8:18:40;1;8;12;;;
27331;18/02/2023;8:20:06;1;8;11;;;
27332;18/02/2023;8:20:33;2;3;11;;;
27333;18/02/2023;8:20:33;2;3;16;;;
27334;18/02/2023;8:20:33;1;3;14;;;
27335;18/02/2023;8:20:47;2;8;11;;;
27336;18/02/2023;8:20:47;1;8;14;;;
27337;18/02/2023;8:23:16;1;3;12;;;
27338;18/02/2023;8:26:06;2;5;12;;;
27339;18/02/2023;8:26:36;2;3;12;;;
27340;18/02/2023;8:28:32;2;8;11;;;
27341;18/02/2023;8:28:32;1;8;17;;;
27342;18/02/2023;8:29:18;2;3;11;;;
27343;18/02/2023;8:29:36;2;8;12;;;
27344;18/02/2023;8:29:36;1;8;14;;;
27345;18/02/2023;8:30:52;2;5;11;;;
27346;18/02/2023;8:32:09;2;3;13;;;
27347;18/02/2023;8:32:09;1;3;14;;;
27348;18/02/2023;8:34:22;1;3;12;;;
27349;18/02/2023;8:34:22;1;3;14;;;
27350;18/02/2023;8:35:46;1;3;11;;;
27351;18/02/2023;8:36:03;1;8;12;;;
27352;18/02/2023;8:36:12;2;3;11;;;
27353;18/02/2023;8:36:12;1;3;16;;;
27354;18/02/2023;8:37:19;1;5;12;;;
27355;18/02/2023;8:37:33;1;3;11;;;
27356;18/02/2023;8:41:11;1;3;13;;;
27357;18/02/2023;8:42:59;1;8;11;;;
27358;18/02/2023;8:45:02;1;8;12;;;
27359;18/02/2023;8:45:02;1;8;14;;;
27360;18/02/2023;8:46:10;2;8;12;;;
27361;18/02/2023;8:46:44;1;5;11;;;
27362;18/02/2023;8:46:44;1;5;14;;;
27363;18/02/2023;8:48:07;2;8;13;;;
27364;18/02/2023;8:49:24;2;8;11;;;
27365;18/02/2023;8:50:53;2;3;12;;;
27366;18/02/2023;8:50:53;1;3;14;;;
27367;18/02/2023;8:51:41;2;5;12;;;
27368;18/02/2023;8:51:41;1;5;14;;;
27369;18/02/2023;8:55:01;2;3;12;;;
27370;18/02/2023;8:55:24;1;5;11;;;
27371;18/02/2023;8:55:24;1;5;16;;;
27372;18/02/2023;8:55:24;1;5;18;;;
27373;18/02/2023;8:57:02;1;3;13;;;
27374;18/02/2023;8:57:34;2;5;12;;;
27375;18/02/2023;8:57:39;1;8;11;;;
27376;18/02/2023;8:59:27;1;5;12;;;
27377;18/02/2023;9:01:49;2;8;11;;;
27378;18/02/2023;9:01:49;1;8;18;;;
27379;18/02/2023;9:02:37;1;3;12;;;
27380;18/02/2023;9:06:43;2;3;11;;;
27381;18/02/2023;9:06:43;1;3;16;;;
27382;18/02/2023;9:06:48;2;3;11;;;
27383;18/02/2023;9:06:48;1;3;14;;;
27384;18/02/2023;9:07:20;2;8;12;;;
27385;18/02/2023;9:07:35;1;5;11;;;
27386;18/02/2023;9:07:35;2;5;16;;;
27387;18/02/2023;9:15:17;2;3;12;;;
27388;18/02/2023;9:18:22;2;3;12;;;
27389;18/02/2023;9:19:04;2;8;12;;;
27390;18/02/2023;9:19:45;1;3;11;;;
27391;18/02/2023;9:21:28;1;8;11;;;
27392;18/02/2023;9:21:55;1;3;13;;;
27393;18/02/2023;9:22:24;2;3;11;;;
27394;18/02/2023;9:22:24;1;3;16;;;
27395;18/02/2023;9:23:09;2;5;11;;;
27396;18/02/2023;9:23:09;1;5;16;;;
27397;18/02/2023;9:23:12;1;8;11;;;
27398;18/02/2023;9:24:17;2;8;12;;;
27399;18/02/2023;9:24:55;1;8;11;;;
27400;18/02/2023;9:25:19;2;8;11;;;
27401;18/02/2023;9:26:11;1;5;12;;;
27402;18/02/2023;9:26:17;2;3;13;;;
27403;18/02/2023;9:26:57;2;8;11;;;
27404;18/02/2023;9:26:57;1;8;14;;;
27405;18/02/2023;9:27:17;2;8;12;;;
27406;18/02/2023;9:29:20;1;3;14;;;
27407;18/02/2023;9:29:20;1;3;14;;;
27408;18/02/2023;9:31:18;2;3;13;;;
27409;18/02/2023;9:31:18;1;3;14;;;
27410;18/02/2023;9:32:28;2;5;11;;;
27411;18/02/2023;9:32:31;2;8;11;;;
27412;18/02/2023;9:32:57;3;5;11;;;
27413;18/02/2023;9:32:57;2;5;16;;;
27414;18/02/2023;9:33:02;2;8;11;;;
27415;18/02/2023;9:33:27;1;3;11;;;
27416;18/02/2023;9:33:27;2;3;16;;;
27417;18/02/2023;9:34:08;2;8;11;;;
27418;18/02/2023;9:34:08;1;8;16;;;
27419;18/02/2023;9:34:08;1;8;14;;;
27420;18/02/2023;9:36:38;2;3;11;;;
27421;18/02/2023;9:36:38;1;3;14;;;
27422;18/02/2023;9:37:24;1;8;12;;;
27423;18/02/2023;9:37:24;1;8;17;;;
27424;18/02/2023;9:41:59;2;5;11;;;
27425;18/02/2023;9:41:59;1;5;14;;;
27426;18/02/2023;9:42:55;1;5;11;;;
27427;18/02/2023;9:42:55;1;5;16;;;
27428;18/02/2023;9:43:18;2;3;12;;;
27429;18/02/2023;9:43:19;2;3;12;;;
27430;18/02/2023;9:43:19;1;3;14;;;
27431;18/02/2023;9:45:57;1;8;13;;;
27432;18/02/2023;9:46:21;1;5;11;;;
27433;18/02/2023;9:47:01;1;3;11;;;
27434;18/02/2023;9:47:01;1;3;14;;;
27435;18/02/2023;9:49:12;1;3;12;;;
27436;18/02/2023;9:49:28;1;5;12;;;
27437;18/02/2023;9:51:35;2;3;11;;;
27438;18/02/2023;9:51:41;1;3;14;;;
27439;18/02/2023;9:51:53;2;5;11;;;
27440;18/02/2023;9:51:53;1;5;16;;;
27441;18/02/2023;9:52:14;1;3;12;;;
27442;18/02/2023;9:53:27;1;3;13;;;
27443;18/02/2023;9:53:49;2;5;12;;;
27444;18/02/2023;9:53:49;1;5;14;;;
27445;18/02/2023;9:56:14;2;5;12;;;
27446;18/02/2023;9:57:40;1;8;12;;;
27447;18/02/2023;10:01:01;1;8;12;;;
27448;18/02/2023;10:01:01;1;8;14;;;
27449;18/02/2023;10:01:12;2;8;11;;;
27450;18/02/2023;10:01:23;1;5;13;;;
27451;18/02/2023;10:02:39;1;5;11;;;
27452;18/02/2023;10:03:38;1;8;11;;;
27453;18/02/2023;10:03:38;1;8;18;;;
27454;18/02/2023;10:04:23;1;3;11;;;
27455;18/02/2023;10:04:23;2;3;16;;;
27456;18/02/2023;10:04:23;1;3;14;;;
27457;18/02/2023;10:04:51;1;8;11;;;
27458;18/02/2023;10:04:51;1;8;16;;;
27459;18/02/2023;10:05:10;1;5;11;;;
27460;18/02/2023;10:05:10;2;5;16;;;
27461;18/02/2023;10:06:14;1;8;11;;;
27462;18/02/2023;10:06:38;1;3;11;;;
27463;18/02/2023;10:06:38;1;3;14;;;
27464;18/02/2023;10:07:51;2;3;12;;;
27465;18/02/2023;10:08:01;1;3;12;;;
27466;18/02/2023;10:08:33;1;3;12;;;
27467;18/02/2023;10:09:52;2;8;12;;;
27468;18/02/2023;10:10:38;2;3;11;;;
27469;18/02/2023;10:11:00;1;3;11;;;
27470;18/02/2023;10:11:31;2;3;11;;;
27471;18/02/2023;10:11:31;2;3;16;;;
27472;18/02/2023;10:11:32;2;8;11;;;
27473;18/02/2023;10:11:32;1;8;14;;;
27474;18/02/2023;10:13:01;1;5;11;;;
27475;18/02/2023;10:13:01;1;5;16;;;
27476;18/02/2023;10:13:20;1;5;12;;;
27477;18/02/2023;10:14:19;1;3;12;;;
27478;18/02/2023;10:15:30;2;8;11;;;
27479;18/02/2023;10:15:30;1;8;18;;;
27480;18/02/2023;10:17:14;1;3;11;;;
27481;18/02/2023;10:17:28;2;3;13;;;
27482;18/02/2023;10:19:25;2;8;12;;;
27483;18/02/2023;10:20:28;2;8;12;;;
27484;18/02/2023;10:20:33;2;3;11;;;
27485;18/02/2023;10:20:38;1;8;12;;;
27486;18/02/2023;10:21:24;1;8;11;;;
27487;18/02/2023;10:21:54;1;8;13;;;
27488;18/02/2023;10:22:54;1;5;11;;;
27489;18/02/2023;10:24:30;1;5;12;;;
27490;18/02/2023;10:24:43;2;8;11;;;
27491;18/02/2023;10:24:43;1;8;14;;;
27492;18/02/2023;10:25:07;1;3;13;;;
27493;18/02/2023;10:25:35;1;8;11;;;
27494;18/02/2023;10:26:04;1;8;12;;;
27495;18/02/2023;10:26:20;1;8;11;;;
27496;18/02/2023;10:26:56;2;3;12;;;
27497;18/02/2023;10:27:31;1;8;12;;;
27498;18/02/2023;10:27:55;1;5;12;;;
27499;18/02/2023;10:28:30;1;3;11;;;
27500;18/02/2023;10:29:12;2;8;12;;;
27501;18/02/2023;10:29:12;1;8;18;;;
27502;18/02/2023;10:30:57;2;3;11;;;
27503;18/02/2023;10:30:57;2;3;16;;;
27504;18/02/2023;10:31:43;1;3;11;;;
27505;18/02/2023;10:31:43;1;3;14;;;
27506;18/02/2023;10:32:22;1;8;11;;;
27507;18/02/2023;10:32:22;1;8;14;;;
27508;18/02/2023;10:37:16;1;8;12;;;
27509;18/02/2023;10:37:59;2;3;13;;;
27510;18/02/2023;10:38:07;2;5;13;;;
27511;18/02/2023;10:40:20;1;3;11;;;
27512;18/02/2023;10:40:20;1;3;14;;;
27513;18/02/2023;10:40:22;2;3;11;;;
27514;18/02/2023;10:41:23;2;3;13;;;
27515;18/02/2023;10:42:06;2;5;12;;;
27516;18/02/2023;10:44:38;1;8;11;;;
27517;18/02/2023;10:44:38;1;8;14;;;
27518;18/02/2023;10:45:09;1;8;12;;;
27519;18/02/2023;10:47:00;1;3;11;;;
27520;18/02/2023;10:47:00;2;3;16;;;
27521;18/02/2023;10:47:00;1;3;14;;;
27522;18/02/2023;10:47:14;2;8;11;;;
27523;18/02/2023;10:47:43;1;5;11;;;
27524;18/02/2023;10:47:59;2;3;11;;;
27525;18/02/2023;10:47:59;2;3;16;;;
27526;18/02/2023;10:48:02;2;3;12;;;
27527;18/02/2023;10:48:19;2;8;12;;;
27528;18/02/2023;10:48:19;1;8;14;;;
27529;18/02/2023;10:49:13;2;5;13;;;
27530;18/02/2023;10:51:15;2;3;11;;;
27531;18/02/2023;10:51:15;1;3;18;;;
27532;18/02/2023;10:51:53;2;3;12;;;
27533;18/02/2023;10:51:53;1;3;14;;;
27534;18/02/2023;10:51:53;1;3;17;;;
27535;18/02/2023;10:53:09;2;3;12;;;
27536;18/02/2023;10:54:41;2;8;11;;;
27537;18/02/2023;10:56:32;1;8;12;;;
27538;18/02/2023;10:57:46;1;8;12;;;
27539;18/02/2023;10:57:46;1;8;18;;;
27540;18/02/2023;10:58:04;1;5;12;;;
27541;18/02/2023;11:02:46;1;8;12;;;
27542;18/02/2023;11:02:46;1;8;14;;;
27543;18/02/2023;11:03:19;1;8;13;;;
27544;18/02/2023;11:03:19;1;8;14;;;
27545;18/02/2023;11:11:47;2;8;12;;;
27546;18/02/2023;11:12:59;1;8;11;;;
27547;18/02/2023;11:13:08;1;8;12;;;
27548;18/02/2023;11:13:42;2;8;13;;;
27549;18/02/2023;11:13:54;2;3;13;;;
27550;18/02/2023;11:13:54;1;3;15;;;
27551;18/02/2023;11:13:54;1;3;19;;;
27552;18/02/2023;11:13:55;2;5;11;;;
27553;18/02/2023;11:13:55;1;5;16;;;
27554;18/02/2023;11:13:55;1;5;14;;;
27555;18/02/2023;11:15:21;1;5;12;;;
27556;18/02/2023;11:20:26;1;8;11;;;
27557;18/02/2023;11:20:26;1;8;16;;;
27558;18/02/2023;11:22:53;1;8;11;;;
27559;18/02/2023;11:25:21;1;8;11;;;
27560;18/02/2023;11:25:28;2;3;12;;;
27561;18/02/2023;11:25:39;1;8;11;;;
27562;18/02/2023;11:25:39;2;8;16;;;
27563;18/02/2023;11:25:39;1;8;17;;;
27564;18/02/2023;11:26:17;1;8;12;;;
27565;18/02/2023;11:27:17;2;3;11;;;
27566;18/02/2023;11:27:17;1;3;14;;;
27567;18/02/2023;11:28:31;1;5;12;;;
